val_loss_class_step,val_loss_func_step,step,val_loss_class_epoch,val_loss_func_epoch,epoch,train_loss_class_epoch,train_loss_func_epoch,train_loss_class_step,train_loss_func_step
0.9936684370040894,1.1604359997363645e-06,299,,,,,,,
,,974,0.823668360710144,1.6002592246877612e-06,74,,,,
,,974,,,74,0.8736684322357178,2.6829950456885854e-06,,
0.8686684370040894,3.655673936009407e-06,300,,,,,,,
0.7749184370040894,2.2663973595626885e-06,301,,,,,,,
0.9311684370040894,2.0987813513784204e-06,302,,,,,,,
0.9936684370040894,9.657812825025758e-07,303,,,,,,,
,,987,0.8636683821678162,2.605303961900063e-06,75,,,,
,,987,,,75,0.8836684226989746,2.014276788031566e-06,,
,,999,,,76,,,0.7436684370040894,8.848249990478507e-07
0.8374184370040894,9.34963009058265e-06,304,,,,,,,
0.8374184370040894,1.3162061804905534e-06,305,,,,,,,
0.8374184370040894,2.0124236925767036e-06,306,,,,,,,
1.4936684370040894,4.867255825047323e-07,307,,,,,,,
,,1000,0.8636683821678162,4.07651214118232e-06,76,,,,
,,1000,,,76,0.8711684346199036,1.496483037044527e-06,,
0.8061684370040894,2.8434553769329796e-06,308,,,,,,,
0.8999184370040894,2.3066477297106758e-06,309,,,,,,,
0.8686684370040894,1.0889516488532536e-05,310,,,,,,,
0.7436684370040894,3.000147444254253e-06,311,,,,,,,
,,1013,0.8536683917045593,5.252684331935598e-06,77,,,,
,,1013,,,77,0.8936684131622314,1.333027171313006e-06,,
0.8374184370040894,1.6442800188087858e-06,312,,,,,,,
0.7749184370040894,2.2860244826006237e-06,313,,,,,,,
0.8686684370040894,8.738281394471414e-06,314,,,,,,,
0.7436684370040894,3.947621735278517e-06,315,,,,,,,
,,1026,0.823668360710144,4.211852683511097e-06,78,,,,
,,1026,,,78,0.8711684346199036,3.0791045446676435e-06,,
0.8061684370040894,2.360052576477756e-06,316,,,,,,,
0.7749184370040894,1.6235389921348542e-06,317,,,,,,,
0.8999184370040894,2.0358925212349277e-06,318,,,,,,,
0.7436684370040894,1.6971069953797269e-06,319,,,,,,,
,,1039,0.823668360710144,1.9941189748351462e-06,79,,,,
,,1039,,,79,0.876168429851532,2.959112862299662e-06,,
,,1049,,,80,,,0.8686684370040894,1.351889068246237e-06
0.8686684370040894,2.3081261133484077e-06,320,,,,,,,
0.8686684370040894,1.106368927139556e-06,321,,,,,,,
0.8686684370040894,1.293924242418143e-06,322,,,,,,,
0.7436684370040894,4.820394678972661e-07,323,,,,,,,
,,1052,0.8636683821678162,1.5259757901731064e-06,80,,,,
,,1052,,,80,0.8461684584617615,2.220537908215192e-06,,
0.8999184370040894,3.357254627189832e-06,324,,,,,,,
0.8999184370040894,3.157604623993393e-06,325,,,,,,,
0.8686684370040894,1.0029271834355313e-05,326,,,,,,,
0.7436684370040894,1.1787257108153426e-06,327,,,,,,,
,,1065,0.8836683630943298,5.3412704801303335e-06,81,,,,
,,1065,,,81,0.8586684465408325,2.0475886230997276e-06,,
0.9311684370040894,2.8403783289832063e-06,328,,,,,,,
0.8686684370040894,1.699748736427864e-06,329,,,,,,,
0.8061684370040894,1.8697548966883915e-06,330,,,,,,,
0.7436684370040894,5.515151997315115e-07,331,,,,,,,
,,1078,0.8636683821678162,2.073222958642873e-06,82,,,,
,,1078,,,82,0.8586684465408325,2.1062326140963705e-06,,
0.8061684370040894,2.1032126369391335e-06,332,,,,,,,
0.8999184370040894,2.219470843556337e-06,333,,,,,,,
0.8061684370040894,1.994436843233416e-06,334,,,,,,,
0.9936684370040894,3.316231868666364e-06,335,,,,,,,
,,1091,0.8436683416366577,2.1541279693337856e-06,83,,,,
,,1091,,,83,0.8661684393882751,1.4443344298342708e-06,,
,,1099,,,84,,,0.8061684370040894,1.494923822065175e-06
0.8686684370040894,2.914241122198291e-06,336,,,,,,,
0.8061684370040894,2.693519945751177e-06,337,,,,,,,
0.8374184370040894,1.050339596986305e-05,338,,,,,,,
0.9936684370040894,2.4308747015311383e-06,339,,,,,,,
,,1104,0.8436683416366577,5.2528048399835825e-06,84,,,,
,,1104,,,84,0.8486684560775757,1.7428344563086284e-06,,
0.9311684370040894,1.9604201497713802e-06,340,,,,,,,
0.8374184370040894,1.883578420347476e-06,341,,,,,,,
0.8999184370040894,2.1430591914395336e-06,342,,,,,,,
0.7436684370040894,7.671602588743553e-07,343,,,,,,,
,,1117,0.8836683630943298,1.9465448986011324e-06,85,,,,
,,1117,,,85,0.8736684322357178,2.9621501198562328e-06,,
0.7436684370040894,9.304689228883944e-06,344,,,,,,,
0.9936684370040894,5.814860742248129e-06,345,,,,,,,
0.9311684370040894,3.46431988873519e-06,346,,,,,,,
0.7436684370040894,6.321745331661077e-06,347,,,,,,,
,,1130,0.8836683630943298,6.199707968335133e-06,86,,,,
,,1130,,,86,0.8636684417724609,1.878902821772499e-06,,
0.7749184370040894,1.3547494290833129e-06,348,,,,,,,
0.8374184370040894,7.924750207166653e-06,349,,,,,,,
0.8686684370040894,2.13879957300378e-06,350,,,,,,,
0.7436684370040894,2.56656278452283e-07,351,,,,,,,
,,1143,0.823668360710144,3.6641222322941758e-06,87,,,,
,,1143,,,87,0.8736684322357178,2.5299589196947636e-06,,
,,1149,,,88,,,0.8061684370040894,1.3960324167783256e-06
0.8374184370040894,4.595416612573899e-06,352,,,,,,,
0.8686684370040894,2.737414888542844e-06,353,,,,,,,
0.8686684370040894,2.5568119781382848e-06,354,,,,,,,
0.7436684370040894,6.933135409781244e-06,355,,,,,,,
,,1156,0.8536683917045593,3.4420113479427528e-06,88,,,,
,,1156,,,88,0.8711684346199036,1.9600149698817404e-06,,
0.8374184370040894,9.166617928713094e-06,356,,,,,,,
0.8374184370040894,1.8847413230105303e-05,357,,,,,,,
0.9311684370040894,1.317409441980999e-05,358,,,,,,,
0.7436684370040894,6.32060800853651e-06,359,,,,,,,
,,1169,0.8636683821678162,1.3433023923425935e-05,89,,,,
,,1169,,,89,0.8911684155464172,5.900832093175268e-06,,
0.8374184370040894,1.2008767953375354e-06,360,,,,,,,
0.7749184370040894,1.4618585737480316e-06,361,,,,,,,
0.8999184370040894,7.969888429215644e-06,362,,,,,,,
0.7436684370040894,2.497163222869858e-06,363,,,,,,,
,,1182,0.8336683511734009,3.5023265354539035e-06,90,,,,
,,1182,,,90,0.8861684203147888,4.427243766258471e-06,,
0.8374184370040894,4.159991476626601e-06,364,,,,,,,
0.8374184370040894,4.314284524298273e-06,365,,,,,,,
0.8686684370040894,3.8038647289795335e-06,366,,,,,,,
0.9936684370040894,2.7375901936466107e-06,367,,,,,,,
,,1195,0.8536683917045593,4.0385084503213875e-06,91,,,,
,,1195,,,91,0.8536684513092041,1.5803701671757153e-06,,
,,1199,,,92,,,0.7749184370040894,2.0095108084206004e-06
0.8686684370040894,1.1052192348870449e-05,368,,,,,,,
0.8061684370040894,6.931102689122781e-06,369,,,,,,,
0.8374184370040894,6.361386112985201e-06,370,,,,,,,
0.7436684370040894,3.818577624770114e-06,371,,,,,,,
,,1208,0.8336683511734009,7.943041055114008e-06,92,,,,
,,1208,,,92,0.8436684608459473,2.299195557498024e-06,,
0.8999184370040894,2.4557691631343914e-06,372,,,,,,,
0.7749184370040894,1.6002892380129197e-06,373,,,,,,,
0.8374184370040894,1.2267234978935448e-06,374,,,,,,,
0.9936684370040894,2.595511659819749e-06,375,,,,,,,
,,1221,0.8436683416366577,1.794310719560599e-06,93,,,,
,,1221,,,93,0.8561684489250183,3.449891437412589e-06,,
0.8374184370040894,8.78785431268625e-06,376,,,,,,,
0.8686684370040894,8.053526471485384e-06,377,,,,,,,
0.8999184370040894,6.580941771971993e-06,378,,,,,,,
0.7436684370040894,8.693841664353386e-06,379,,,,,,,
,,1234,0.8636683821678162,7.842896593501791e-06,94,,,,
,,1234,,,94,0.8636684417724609,3.2392460980190663e-06,,
0.8374184370040894,5.858013082615798e-06,380,,,,,,,
0.8374184370040894,4.221017206873512e-06,381,,,,,,,
0.8061684370040894,5.253150902717607e-06,382,,,,,,,
0.7436684370040894,3.4267870887561003e-06,383,,,,,,,
,,1247,0.823668360710144,5.043369583290769e-06,95,,,,
,,1247,,,95,0.8686684370040894,4.031797743664356e-06,,
,,1249,,,96,,,0.8061684370040894,9.764620699570514e-06
0.8061684370040894,4.3269433263048995e-06,384,,,,,,,
0.8686684370040894,3.940328952012351e-06,385,,,,,,,
0.7749184370040894,9.757824955158867e-06,386,,,,,,,
0.9936684370040894,4.049416588713939e-07,387,,,,,,,
,,1260,0.823668360710144,5.784228505945066e-06,96,,,,
,,1260,,,96,0.8586684465408325,4.325054305809317e-06,,
0.8374184370040894,7.6224996519158594e-06,388,,,,,,,
0.8999184370040894,1.7815976889323792e-06,389,,,,,,,
0.8686684370040894,2.0175464214844396e-06,390,,,,,,,
0.7436684370040894,4.4075778760088724e-07,391,,,,,,,
,,1273,0.8636683821678162,3.6725562040373916e-06,97,,,,
,,1273,,,97,0.8811684250831604,3.2641355574014597e-06,,
0.8061684370040894,2.225698608526727e-06,392,,,,,,,
0.8686684370040894,1.349448552900867e-06,393,,,,,,,
0.9311684370040894,7.0465307544509415e-06,394,,,,,,,
0.9936684370040894,1.3975122783449478e-06,395,,,,,,,
,,1286,0.873668372631073,3.4548374969745055e-06,98,,,,
,,1286,,,98,0.8586684465408325,2.2824431198387174e-06,,
,,1299,,,99,,,0.9311684370040894,3.5729972296394408e-06
0.8374184370040894,8.928437637223396e-06,396,,,,,,,
0.8686684370040894,1.836955561884679e-05,397,,,,,,,
0.8999184370040894,9.523794687993359e-06,398,,,,,,,
0.7436684370040894,4.76027162221726e-06,399,,,,,,,
,,1299,0.8636683821678162,1.1973383152508177e-05,99,,,,
,,1299,,,99,0.8786684274673462,2.47514913098712e-06,,
